JR中央線快速,東京駅,高尾・青梅方面
[平日]
04:39,各駅,高尾(東京都)行,
04:58,各駅,高尾(東京都)行,
05:10,各駅,高尾(東京都)行,
05:22,各駅,高尾(東京都)行,
05:33,各駅,高尾(東京都)行,
05:43,各駅,高尾(東京都)行,
05:55,各駅,高尾(東京都)行,
06:06,快速,高尾(東京都)行,
06:12,中央特快,高尾(東京都)行,
06:16,快速,河辺行,
06:23,快速,高尾(東京都)行,
06:28,快速,高尾(東京都)行,
06:34,中央特快,高尾(東京都)行,
06:38,快速,青梅行,
06:47,快速,高尾(東京都)行,
06:55,快速,高尾(東京都)行,
07:01,快速,高尾(東京都)行,
07:05,快速,立川行,
07:10,快速,高尾(東京都)行,
07:16,快速,高尾(東京都)行,
07:20,快速,武蔵小金井行,
07:22,快速,高尾(東京都)行,
07:25,快速,高尾(東京都)行,
07:28,快速,武蔵小金井行,
07:31,快速,青梅行,
07:34,快速,高尾(東京都)行,
07:38,快速,高尾(東京都)行,
07:42,快速,武蔵小金井行,
07:46,快速,青梅行,
07:50,快速,高尾(東京都)行,
07:52,快速,高尾(東京都)行,
07:55,快速,武蔵小金井行,
07:57,快速,豊田行,
08:01,快速,豊田行,
08:02,快速,高尾(東京都)行,
08:04,快速,青梅行,
08:07,快速,豊田行,
08:09,快速,高尾(東京都)行,
08:12,快速,豊田行,
08:14,快速,立川行,
08:16,快速,武蔵小金井行,
08:19,快速,高尾(東京都)行,
08:21,快速,豊田行,
08:23,快速,高尾(東京都)行,
08:25,快速,豊田行,
08:27,快速,八王子行,
08:29,快速,武蔵小金井行,
08:31,快速,高尾(東京都)行,
08:33,快速,青梅行,
08:35,快速,武蔵小金井行,
08:38,快速,立川行,
08:40,快速,高尾(東京都)行,
08:42,快速,武蔵小金井行,
08:44,快速,豊田行,
08:46,快速,武蔵小金井行,
08:48,快速,高尾(東京都)行,
08:51,快速,立川行,
08:53,快速,武蔵小金井行,
08:55,快速,八王子行,
08:57,快速,大月行,
08:59,快速,武蔵小金井行,
09:01,快速,青梅行,
09:03,快速,高尾(東京都)行,
09:05,快速,武蔵小金井行,
09:07,快速,高尾(東京都)行,
09:09,快速,豊田行,
09:11,快速,武蔵小金井行,
09:13,快速,高尾(東京都)行,
09:15,快速,八王子行,
09:18,快速,豊田行,
09:20,快速,青梅行,
09:22,快速,豊田行,
09:24,快速,武蔵小金井行,
09:27,快速,高尾(東京都)行,
09:32,中央特快,高尾(東京都)行,
09:34,快速,武蔵小金井行,
09:37,快速,青梅行,
09:39,快速,武蔵小金井行,
09:41,快速,高尾(東京都)行,
09:46,快速,立川行,
09:50,快速,高尾(東京都)行,
09:54,快速,青梅行,
09:56,快速,高尾(東京都)行,
09:59,快速,豊田行,
10:02,快速,高尾(東京都)行,
10:06,中央特快,高尾(東京都)行,
10:10,快速,八王子行,
10:15,快速,高尾(東京都)行,
10:21,青梅特快,青梅行,
10:25,快速,青梅行,
10:30,中央特快,高尾(東京都)行,
10:33,快速,高尾(東京都)行,
10:35,快速,八王子行,
10:39,快速,高尾(東京都)行,
10:46,快速,青梅行,
10:50,中央特快,高尾(東京都)行,
10:53,快速,豊田行,
10:57,快速,高尾(東京都)行,
11:02,快速,立川行,
11:06,中央特快,高尾(東京都)行,
11:10,快速,青梅行,
11:15,快速,高尾(東京都)行,
11:21,中央特快,高尾(東京都)行,
11:25,快速,高尾(東京都)行,
11:29,中央特快,高尾(東京都)行,
11:32,快速,八王子行,
11:36,青梅特快,青梅行,
11:40,快速,高尾(東京都)行,
11:46,快速,青梅行,
11:52,中央特快,高尾(東京都)行,
11:55,快速,豊田行,
11:57,快速,高尾(東京都)行,
12:02,快速,立川行,
12:06,中央特快,高尾(東京都)行,
12:10,快速,青梅行,
12:15,快速,高尾(東京都)行,
12:21,中央特快,高尾(東京都)行,
12:25,快速,高尾(東京都)行,
12:29,中央特快,高尾(東京都)行,
12:32,快速,豊田行,
12:36,青梅特快,青梅行,
12:40,快速,高尾(東京都)行,
12:46,快速,青梅行,
12:52,中央特快,高尾(東京都)行,
12:55,快速,八王子行,
12:57,快速,立川行,
13:02,快速,高尾(東京都)行,
13:06,中央特快,高尾(東京都)行,
13:10,快速,青梅行,
13:15,快速,高尾(東京都)行,
13:21,中央特快,高尾(東京都)行,
13:25,快速,高尾(東京都)行,
13:29,中央特快,大月行,
13:32,快速,高尾(東京都)行,
13:36,青梅特快,青梅行,
13:40,快速,高尾(東京都)行,
13:46,快速,青梅行,
13:52,中央特快,高尾(東京都)行,
13:55,快速,八王子行,
13:57,快速,高尾(東京都)行,
14:02,快速,立川行,
14:06,中央特快,高尾(東京都)行,
14:10,快速,青梅行,
14:15,快速,高尾(東京都)行,
14:21,中央特快,高尾(東京都)行,
14:25,快速,高尾(東京都)行,
14:29,中央特快,大月行,
14:32,快速,八王子行,
14:36,青梅特快,青梅行,
14:40,快速,高尾(東京都)行,
14:46,快速,青梅行,
14:50,中央特快,高尾(東京都)行,
14:55,快速,八王子行,
14:57,快速,豊田行,
15:01,快速,高尾(東京都)行,
15:06,中央特快,高尾(東京都)行,
15:10,快速,青梅行,
15:15,特急,甲府行,
15:17,快速,立川行,
15:21,中央特快,高尾(東京都)行,
15:25,快速,高尾(東京都)行,
15:29,中央特快,高尾(東京都)行,
15:32,快速,立川行,
15:36,中央特快,高尾(東京都)行,
15:40,快速,高尾(東京都)行,
15:46,快速,青梅行,
15:52,中央特快,高尾(東京都)行,
15:55,快速,八王子行,
15:57,快速,立川行,
16:03,中央特快,高尾(東京都)行,
16:07,快速,高尾(東京都)行,
16:10,快速,豊田行,
16:15,特急,甲府行,
16:17,快速,青梅行,
16:21,快速,高尾(東京都)行,
16:26,中央特快,高尾(東京都)行,
16:31,快速,八王子行,
16:33,快速,青梅行,
16:36,快速,高尾(東京都)行,
16:40,快速,高尾(東京都)行,
16:45,快速,武蔵小金井行,
16:48,通勤快速,大月行,
16:52,快速,高尾(東京都)行,
16:55,快速,青梅行,
16:59,快速,立川行,
17:02,快速,八王子行,
17:05,快速,高尾(東京都)行,
17:08,快速,高尾(東京都)行,
17:11,快速,高尾(東京都)行,
17:13,快速,八王子行,
17:17,快速,武蔵小金井行,
17:20,通勤快速,青梅行,
17:24,快速,青梅行,
17:26,快速,高尾(東京都)行,
17:29,快速,八王子行,
17:31,通勤快速,高尾(東京都)行,
17:34,快速,立川行,
17:36,快速,高尾(東京都)行,
17:39,快速,高尾(東京都)行,
17:44,快速,青梅行,
17:46,快速,大月行,
17:50,快速,武蔵小金井行,
17:52,通勤快速,高尾(東京都)行,
17:55,快速,高尾(東京都)行,
17:57,快速,武蔵五日市行,
17:57,快速,箱根ケ崎行,
18:00,ホームライナー,青梅行,
18:03,快速,豊田行,
18:05,快速,高尾(東京都)行,
18:07,通勤快速,河口湖行,
18:10,快速,武蔵小金井行,
18:13,快速,青梅行,
18:17,快速,八王子行,
18:19,快速,豊田行,
18:23,通勤快速,高尾(東京都)行,
18:25,快速,高尾(東京都)行,
18:27,快速,豊田行,
18:30,ホームライナー,高尾(東京都)行,
18:32,快速,立川行,
18:35,通勤快速,青梅行,
18:37,快速,高尾(東京都)行,
18:42,快速,青梅行,
18:46,快速,青梅行,
18:50,快速,高尾(東京都)行,
18:53,通勤快速,大月行,
18:57,快速,高尾(東京都)行,
19:00,ホームライナー,高尾(東京都)行,
19:02,快速,青梅行,
19:04,快速,高尾(東京都)行,
19:06,快速,豊田行,
19:10,通勤快速,河口湖行,
19:12,快速,武蔵五日市行,
19:12,快速,高麗川行,
19:16,快速,立川行,
19:19,快速,豊田行,
19:23,通勤快速,高尾(東京都)行,
19:27,快速,豊田行,
19:30,快速,高尾(東京都)行,
19:34,通勤快速,大月行,
19:37,快速,高尾(東京都)行,
19:41,快速,青梅行,
19:46,快速,大月行,
19:50,快速,青梅行,
19:53,通勤快速,高尾(東京都)行,
19:56,快速,高尾(東京都)行,
20:00,ホームライナー,青梅行,
20:02,快速,豊田行,
20:05,快速,高尾(東京都)行,
20:08,通勤快速,高尾(東京都)行,
20:11,快速,高尾(東京都)行,
20:14,快速,豊田行,
20:17,快速,武蔵小金井行,
20:20,通勤快速,青梅行,
20:23,快速,高尾(東京都)行,
20:26,快速,武蔵小金井行,
20:30,快速,八王子行,
20:33,快速,高尾(東京都)行,
20:36,通勤快速,高尾(東京都)行,
20:40,快速,青梅行,
20:46,快速,八王子行,
20:50,通勤快速,高尾(東京都)行,
20:55,快速,高尾(東京都)行,
21:00,ホームライナー,高尾(東京都)行,
21:02,快速,豊田行,
21:05,快速,豊田行,
21:09,快速,青梅行,
21:13,通勤快速,高尾(東京都)行,
21:15,快速,高尾(東京都)行,
21:19,快速,高尾(東京都)行,
21:22,通勤快速,高尾(東京都)行,
21:27,快速,青梅行,
21:30,ホームライナー,青梅行,
21:32,快速,立川行,
21:34,快速,武蔵小金井行,
21:38,快速,高尾(東京都)行,
21:40,快速,豊田行,
21:45,特急,甲府行,
21:47,快速,立川行,
21:49,通勤快速,高尾(東京都)行,
21:53,快速,高尾(東京都)行,
21:59,快速,高尾(東京都)行,
22:03,中央特快,高尾(東京都)行,
22:07,快速,立川行,
22:09,快速,高尾(東京都)行,
22:14,青梅特快,青梅行,
22:17,快速,青梅行,
22:23,快速,立川行,
22:30,ホームライナー,八王子行,
22:32,快速,高尾(東京都)行,
22:35,中央特快,高尾(東京都)行,
22:38,快速,豊田行,
22:41,快速,高尾(東京都)行,
22:45,特急,甲府行,
22:47,快速,高尾(東京都)行,
22:51,中央特快,高尾(東京都)行,
22:56,各駅,豊田行,
23:00,ホームライナー,高尾(東京都)行,
23:02,快速,豊田行,
23:05,各駅,立川行,
23:08,快速,高尾(東京都)行,
23:12,各駅,豊田行,
23:15,快速,豊田行,
23:17,各駅,中野(東京都)行,
23:24,各駅,豊田行,
23:26,快速,高尾(東京都)行,
23:29,各駅,武蔵小金井行,
23:31,中央特快,大月行,
23:37,各駅,青梅行,
23:41,快速,高尾(東京都)行,
23:48,各駅,豊田行,
23:50,快速,国分寺行,
23:57,各駅,豊田行,
24:00,快速,高尾(東京都)行,
24:06,各駅,高尾(東京都)行,
24:12,各駅,豊田行,
24:20,各駅,高尾(東京都)行,
24:27,各駅,武蔵小金井行,
24:35,各駅,三鷹行,
[土曜]
04:39,各駅,高尾(東京都)行,
04:58,各駅,高尾(東京都)行,
05:05,各駅,高尾(東京都)行,
05:18,各駅,高尾(東京都)行,
05:30,各駅,高尾(東京都)行,
05:41,各駅,高尾(東京都)行,
05:49,各駅,高尾(東京都)行,
05:59,各駅,高尾(東京都)行,
06:07,中央特快,高尾(東京都)行,
06:11,各駅,青梅行,
06:19,各駅,高尾(東京都)行,
06:28,各駅,高尾(東京都)行,
06:30,中央特快,高尾(東京都)行,
06:38,各駅,青梅行,
06:49,快速,武蔵小金井行,
06:53,快速,高尾(東京都)行,
06:58,快速,高尾(東京都)行,
07:05,快速,豊田行,
07:10,快速,豊田行,
07:16,快速,高尾(東京都)行,
07:20,中央特快,高尾(東京都)行,
07:24,快速,八王子行,
07:26,快速,高尾(東京都)行,
07:32,快速,武蔵小金井行,
07:37,中央特快,高尾(東京都)行,
07:40,快速,高尾(東京都)行,
07:46,快速,高尾(東京都)行,
07:51,快速,武蔵小金井行,
07:54,青梅特快,青梅行,
07:57,快速,八王子行,
08:02,快速,青梅行,
08:07,快速,高尾(東京都)行,
08:11,中央特快,高尾(東京都)行,
08:14,快速,立川行,
08:20,快速,高尾(東京都)行,
08:24,中央特快,高尾(東京都)行,
08:27,快速,豊田行,
08:30,快速,青梅行,
08:35,快速,高尾(東京都)行,
08:40,中央特快,高尾(東京都)行,
08:42,快速,高尾(東京都)行,
08:48,快速,高尾(東京都)行,
08:55,青梅特快,青梅行,
08:58,快速,大月行,
09:02,快速,青梅行,
09:06,中央特快,高尾(東京都)行,
09:08,快速,三鷹行,
09:12,快速,高尾(東京都)行,
09:17,快速,高尾(東京都)行,
09:24,快速,高尾(東京都)行,
09:28,快速,高尾(東京都)行,
09:33,快速,青梅行,
09:37,中央特快,高尾(東京都)行,
09:40,快速,高尾(東京都)行,
09:47,快速,高尾(東京都)行,
09:51,快速,武蔵小金井行,
09:57,青梅特快,青梅行,
10:00,快速,青梅行,
10:02,快速,高尾(東京都)行,
10:05,中央特快,高尾(東京都)行,
10:10,快速,高尾(東京都)行,
10:17,快速,武蔵小金井行,
10:20,中央特快,高尾(東京都)行,
10:25,快速,青梅行,
10:28,快速,高尾(東京都)行,
10:32,快速,青梅行,
10:36,中央特快,高尾(東京都)行,
10:40,快速,豊田行,
10:43,快速,高尾(東京都)行,
10:49,中央特快,高尾(東京都)行,
10:53,快速,八王子行,
10:58,中央特快,高尾(東京都)行,
11:01,快速,豊田行,
11:07,青梅特快,青梅行,
11:11,快速,高尾(東京都)行,
11:15,快速,高尾(東京都)行,
11:21,中央特快,高尾(東京都)行,
11:25,快速,高尾(東京都)行,
11:28,青梅特快,青梅行,
11:33,快速,青梅行,
11:36,中央特快,高尾(東京都)行,
11:40,快速,豊田行,
11:45,快速,高尾(東京都)行,
11:50,中央特快,高尾(東京都)行,
11:55,快速,八王子行,
11:59,中央特快,高尾(東京都)行,
12:03,快速,立川行,
12:07,青梅特快,青梅行,
12:10,快速,高尾(東京都)行,
12:15,快速,高尾(東京都)行,
12:21,中央特快,高尾(東京都)行,
12:25,快速,高尾(東京都)行,
12:30,青梅特快,青梅行,
12:33,快速,青梅行,
12:37,中央特快,高尾(東京都)行,
12:40,快速,豊田行,
12:45,快速,高尾(東京都)行,
12:50,中央特快,高尾(東京都)行,
12:55,快速,八王子行,
12:59,中央特快,高尾(東京都)行,
13:03,快速,立川行,
13:07,青梅特快,青梅行,
13:10,快速,高尾(東京都)行,
13:15,快速,高尾(東京都)行,
13:21,中央特快,高尾(東京都)行,
13:25,快速,高尾(東京都)行,
13:30,青梅特快,青梅行,
13:32,快速,青梅行,
13:36,中央特快,大月行,
13:40,快速,豊田行,
13:45,快速,高尾(東京都)行,
13:50,中央特快,高尾(東京都)行,
13:55,快速,高尾(東京都)行,
13:59,中央特快,高尾(東京都)行,
14:03,快速,八王子行,
14:07,青梅特快,青梅行,
14:10,快速,大月行,
14:15,快速,八王子行,
14:21,中央特快,高尾(東京都)行,
14:25,快速,高尾(東京都)行,
14:30,青梅特快,青梅行,
14:33,快速,豊田行,
14:37,中央特快,高尾(東京都)行,
14:40,快速,豊田行,
14:45,快速,高尾(東京都)行,
14:50,中央特快,高尾(東京都)行,
14:55,快速,豊田行,
14:59,中央特快,高尾(東京都)行,
15:03,快速,八王子行,
15:07,青梅特快,青梅行,
15:12,快速,高尾(東京都)行,
15:15,特急,甲府行,
15:17,快速,高尾(東京都)行,
15:22,中央特快,高尾(東京都)行,
15:25,快速,高尾(東京都)行,
15:28,青梅特快,青梅行,
15:32,快速,高尾(東京都)行,
15:37,中央特快,高尾(東京都)行,
15:40,快速,豊田行,
15:45,快速,高尾(東京都)行,
15:50,青梅特快,青梅行,
15:55,快速,武蔵小金井行,
15:59,快速,高尾(東京都)行,
16:02,快速,青梅行,
16:06,中央特快,高尾(東京都)行,
16:11,快速,豊田行,
16:15,特急,甲府行,
16:17,快速,高尾(東京都)行,
16:22,中央特快,高尾(東京都)行,
16:25,快速,武蔵小金井行,
16:29,快速,高尾(東京都)行,
16:33,快速,豊田行,
16:37,中央特快,高尾(東京都)行,
16:42,快速,高尾(東京都)行,
16:46,快速,豊田行,
16:50,快速,高尾(東京都)行,
16:54,中央特快,大月行,
16:57,快速,高尾(東京都)行,
17:02,快速,高尾(東京都)行,
17:06,快速,豊田行,
17:09,青梅特快,青梅行,
17:13,快速,高尾(東京都)行,
17:17,快速,青梅行,
17:22,快速,高尾(東京都)行,
17:26,快速,豊田行,
17:30,快速,高尾(東京都)行,
17:34,中央特快,高尾(東京都)行,
17:38,快速,豊田行,
17:43,快速,高尾(東京都)行,
17:46,快速,高尾(東京都)行,
17:50,快速,青梅行,
17:54,快速,高尾(東京都)行,
18:00,中央特快,大月行,
18:04,快速,立川行,
18:09,中央特快,河口湖行,
18:12,快速,青梅行,
18:12,快速,武蔵五日市行,
18:17,快速,高尾(東京都)行,
18:20,快速,武蔵小金井行,
18:23,快速,立川行,
18:27,快速,高尾(東京都)行,
18:31,中央特快,高尾(東京都)行,
18:34,快速,八王子行,
18:36,快速,武蔵小金井行,
18:38,快速,青梅行,
18:42,快速,大月行,
18:47,快速,豊田行,
18:52,中央特快,高尾(東京都)行,
18:56,快速,高尾(東京都)行,
19:02,快速,豊田行,
19:04,快速,河口湖行,
19:08,快速,高尾(東京都)行,
19:12,中央特快,高尾(東京都)行,
19:17,快速,武蔵五日市行,
19:17,快速,高麗川行,
19:22,快速,大月行,
19:27,快速,立川行,
19:31,中央特快,高尾(東京都)行,
19:34,快速,高尾(東京都)行,
19:39,快速,青梅行,
19:43,快速,大月行,
19:48,快速,青梅行,
19:53,中央特快,高尾(東京都)行,
19:58,快速,豊田行,
20:02,快速,高尾(東京都)行,
20:06,快速,高尾(東京都)行,
20:10,中央特快,高尾(東京都)行,
20:13,快速,八王子行,
20:17,快速,青梅行,
20:21,快速,立川行,
20:26,快速,高尾(東京都)行,
20:30,中央特快,高尾(東京都)行,
20:34,快速,高尾(東京都)行,
20:38,快速,八王子行,
20:43,快速,立川行,
20:48,快速,高尾(東京都)行,
20:53,中央特快,高尾(東京都)行,
20:59,快速,豊田行,
21:03,快速,立川行,
21:10,快速,青梅行,
21:14,中央特快,高尾(東京都)行,
21:17,快速,高尾(東京都)行,
21:23,快速,立川行,
21:27,快速,高尾(東京都)行,
21:31,中央特快,高尾(東京都)行,
21:35,快速,高尾(東京都)行,
21:39,快速,高尾(東京都)行,
21:45,特急,甲府行,
21:47,快速,高尾(東京都)行,
21:51,快速,立川行,
21:55,中央特快,高尾(東京都)行,
22:01,快速,高尾(東京都)行,
22:06,快速,豊田行,
22:12,快速,高尾(東京都)行,
22:16,各駅,豊田行,
22:18,快速,青梅行,
22:25,快速,高尾(東京都)行,
22:27,各駅,国分寺行,
22:31,各駅,中野(東京都)行,
22:35,快速,高尾(東京都)行,
22:38,各駅,武蔵小金井行,
22:41,快速,高尾(東京都)行,
22:45,特急,甲府行,
22:48,各駅,豊田行,
22:52,快速,高尾(東京都)行,
22:59,各駅,高尾(東京都)行,
23:02,快速,高尾(東京都)行,
23:08,各駅,豊田行,
23:12,快速,豊田行,
23:15,快速,高尾(東京都)行,
23:19,各駅,豊田行,
23:24,快速,大月行,
23:26,各駅,高尾(東京都)行,
23:34,各駅,豊田行,
23:41,各駅,青梅行,
23:51,快速,高尾(東京都)行,
23:57,各駅,豊田行,
24:01,快速,高尾(東京都)行,
24:08,各駅,高尾(東京都)行,
24:19,各駅,高尾(東京都)行,
24:27,各駅,武蔵小金井行,
24:35,各駅,三鷹行,
[日曜・祝日]
04:39,各駅,高尾(東京都)行,
04:58,各駅,高尾(東京都)行,
05:05,各駅,高尾(東京都)行,
05:18,各駅,高尾(東京都)行,
05:30,各駅,高尾(東京都)行,
05:41,各駅,高尾(東京都)行,
05:49,各駅,高尾(東京都)行,
05:59,各駅,高尾(東京都)行,
06:07,中央特快,高尾(東京都)行,
06:11,各駅,青梅行,
06:19,各駅,高尾(東京都)行,
06:28,各駅,高尾(東京都)行,
06:30,中央特快,高尾(東京都)行,
06:38,各駅,青梅行,
06:49,快速,武蔵小金井行,
06:53,快速,高尾(東京都)行,
06:58,快速,高尾(東京都)行,
07:05,快速,豊田行,
07:10,快速,豊田行,
07:16,快速,高尾(東京都)行,
07:20,中央特快,高尾(東京都)行,
07:24,快速,八王子行,
07:26,快速,高尾(東京都)行,
07:32,快速,武蔵小金井行,
07:37,中央特快,高尾(東京都)行,
07:40,快速,高尾(東京都)行,
07:46,快速,高尾(東京都)行,
07:51,快速,武蔵小金井行,
07:54,青梅特快,青梅行,
07:57,快速,八王子行,
08:02,快速,青梅行,
08:07,快速,高尾(東京都)行,
08:11,中央特快,高尾(東京都)行,
08:14,快速,立川行,
08:20,快速,高尾(東京都)行,
08:24,中央特快,高尾(東京都)行,
08:27,快速,豊田行,
08:30,快速,青梅行,
08:35,快速,高尾(東京都)行,
08:40,中央特快,高尾(東京都)行,
08:42,快速,高尾(東京都)行,
08:48,快速,高尾(東京都)行,
08:55,青梅特快,青梅行,
08:58,快速,大月行,
09:02,快速,青梅行,
09:06,中央特快,高尾(東京都)行,
09:08,快速,三鷹行,
09:12,快速,高尾(東京都)行,
09:17,快速,高尾(東京都)行,
09:24,快速,高尾(東京都)行,
09:28,快速,高尾(東京都)行,
09:33,快速,青梅行,
09:37,中央特快,高尾(東京都)行,
09:40,快速,高尾(東京都)行,
09:47,快速,高尾(東京都)行,
09:51,快速,武蔵小金井行,
09:57,青梅特快,青梅行,
10:00,快速,青梅行,
10:02,快速,高尾(東京都)行,
10:05,中央特快,高尾(東京都)行,
10:10,快速,高尾(東京都)行,
10:17,快速,武蔵小金井行,
10:20,中央特快,高尾(東京都)行,
10:25,快速,青梅行,
10:28,快速,高尾(東京都)行,
10:32,快速,青梅行,
10:36,中央特快,高尾(東京都)行,
10:40,快速,豊田行,
10:43,快速,高尾(東京都)行,
10:49,中央特快,高尾(東京都)行,
10:53,快速,八王子行,
10:58,中央特快,高尾(東京都)行,
11:01,快速,豊田行,
11:07,青梅特快,青梅行,
11:11,快速,高尾(東京都)行,
11:15,快速,高尾(東京都)行,
11:21,中央特快,高尾(東京都)行,
11:25,快速,高尾(東京都)行,
11:28,青梅特快,青梅行,
11:33,快速,青梅行,
11:36,中央特快,高尾(東京都)行,
11:40,快速,豊田行,
11:45,快速,高尾(東京都)行,
11:50,中央特快,高尾(東京都)行,
11:55,快速,八王子行,
11:59,中央特快,高尾(東京都)行,
12:03,快速,立川行,
12:07,青梅特快,青梅行,
12:10,快速,高尾(東京都)行,
12:15,快速,高尾(東京都)行,
12:21,中央特快,高尾(東京都)行,
12:25,快速,高尾(東京都)行,
12:30,青梅特快,青梅行,
12:33,快速,青梅行,
12:37,中央特快,高尾(東京都)行,
12:40,快速,豊田行,
12:45,快速,高尾(東京都)行,
12:50,中央特快,高尾(東京都)行,
12:55,快速,八王子行,
12:59,中央特快,高尾(東京都)行,
13:03,快速,立川行,
13:07,青梅特快,青梅行,
13:10,快速,高尾(東京都)行,
13:15,快速,高尾(東京都)行,
13:21,中央特快,高尾(東京都)行,
13:25,快速,高尾(東京都)行,
13:30,青梅特快,青梅行,
13:32,快速,青梅行,
13:36,中央特快,大月行,
13:40,快速,豊田行,
13:45,快速,高尾(東京都)行,
13:50,中央特快,高尾(東京都)行,
13:55,快速,高尾(東京都)行,
13:59,中央特快,高尾(東京都)行,
14:03,快速,八王子行,
14:07,青梅特快,青梅行,
14:10,快速,大月行,
14:15,快速,八王子行,
14:21,中央特快,高尾(東京都)行,
14:25,快速,高尾(東京都)行,
14:30,青梅特快,青梅行,
14:33,快速,豊田行,
14:37,中央特快,高尾(東京都)行,
14:40,快速,豊田行,
14:45,快速,高尾(東京都)行,
14:50,中央特快,高尾(東京都)行,
14:55,快速,豊田行,
14:59,中央特快,高尾(東京都)行,
15:03,快速,八王子行,
15:07,青梅特快,青梅行,
15:12,快速,高尾(東京都)行,
15:15,特急,甲府行,
15:17,快速,高尾(東京都)行,
15:22,中央特快,高尾(東京都)行,
15:25,快速,高尾(東京都)行,
15:28,青梅特快,青梅行,
15:32,快速,高尾(東京都)行,
15:37,中央特快,高尾(東京都)行,
15:40,快速,豊田行,
15:45,快速,高尾(東京都)行,
15:50,青梅特快,青梅行,
15:55,快速,武蔵小金井行,
15:59,快速,高尾(東京都)行,
16:02,快速,青梅行,
16:06,中央特快,高尾(東京都)行,
16:11,快速,豊田行,
16:15,特急,甲府行,
16:17,快速,高尾(東京都)行,
16:22,中央特快,高尾(東京都)行,
16:25,快速,武蔵小金井行,
16:29,快速,高尾(東京都)行,
16:33,快速,豊田行,
16:37,中央特快,高尾(東京都)行,
16:42,快速,高尾(東京都)行,
16:46,快速,豊田行,
16:50,快速,高尾(東京都)行,
16:54,中央特快,大月行,
16:57,快速,高尾(東京都)行,
17:02,快速,高尾(東京都)行,
17:06,快速,豊田行,
17:09,青梅特快,青梅行,
17:13,快速,高尾(東京都)行,
17:17,快速,青梅行,
17:22,快速,高尾(東京都)行,
17:26,快速,豊田行,
17:30,快速,高尾(東京都)行,
17:34,中央特快,高尾(東京都)行,
17:38,快速,豊田行,
17:43,快速,高尾(東京都)行,
17:46,快速,高尾(東京都)行,
17:50,快速,青梅行,
17:54,快速,高尾(東京都)行,
18:00,中央特快,大月行,
18:04,快速,立川行,
18:09,中央特快,河口湖行,
18:12,快速,青梅行,
18:12,快速,武蔵五日市行,
18:17,快速,高尾(東京都)行,
18:20,快速,武蔵小金井行,
18:23,快速,立川行,
18:27,快速,高尾(東京都)行,
18:31,中央特快,高尾(東京都)行,
18:34,快速,八王子行,
18:36,快速,武蔵小金井行,
18:38,快速,青梅行,
18:42,快速,大月行,
18:47,快速,豊田行,
18:52,中央特快,高尾(東京都)行,
18:56,快速,高尾(東京都)行,
19:02,快速,豊田行,
19:04,快速,河口湖行,
19:08,快速,高尾(東京都)行,
19:12,中央特快,高尾(東京都)行,
19:17,快速,武蔵五日市行,
19:17,快速,高麗川行,
19:22,快速,大月行,
19:27,快速,立川行,
19:31,中央特快,高尾(東京都)行,
19:34,快速,高尾(東京都)行,
19:39,快速,青梅行,
19:43,快速,大月行,
19:48,快速,青梅行,
19:53,中央特快,高尾(東京都)行,
19:58,快速,豊田行,
20:02,快速,高尾(東京都)行,
20:06,快速,高尾(東京都)行,
20:10,中央特快,高尾(東京都)行,
20:13,快速,八王子行,
20:17,快速,青梅行,
20:21,快速,立川行,
20:26,快速,高尾(東京都)行,
20:30,中央特快,高尾(東京都)行,
20:34,快速,高尾(東京都)行,
20:38,快速,八王子行,
20:43,快速,立川行,
20:48,快速,高尾(東京都)行,
20:53,中央特快,高尾(東京都)行,
20:59,快速,豊田行,
21:03,快速,立川行,
21:10,快速,青梅行,
21:14,中央特快,高尾(東京都)行,
21:17,快速,高尾(東京都)行,
21:23,快速,立川行,
21:27,快速,高尾(東京都)行,
21:31,中央特快,高尾(東京都)行,
21:35,快速,高尾(東京都)行,
21:39,快速,高尾(東京都)行,
21:45,特急,甲府行,
21:47,快速,高尾(東京都)行,
21:51,快速,立川行,
21:55,中央特快,高尾(東京都)行,
22:01,快速,高尾(東京都)行,
22:06,快速,豊田行,
22:12,快速,高尾(東京都)行,
22:16,各駅,豊田行,
22:18,快速,青梅行,
22:25,快速,高尾(東京都)行,
22:27,各駅,国分寺行,
22:31,各駅,中野(東京都)行,
22:35,快速,高尾(東京都)行,
22:38,各駅,武蔵小金井行,
22:41,快速,高尾(東京都)行,
22:45,特急,甲府行,
22:48,各駅,豊田行,
22:52,快速,高尾(東京都)行,
22:59,各駅,高尾(東京都)行,
23:02,快速,高尾(東京都)行,
23:08,各駅,豊田行,
23:12,快速,豊田行,
23:15,快速,高尾(東京都)行,
23:19,各駅,豊田行,
23:24,快速,大月行,
23:26,各駅,高尾(東京都)行,
23:34,各駅,豊田行,
23:41,各駅,青梅行,
23:51,快速,高尾(東京都)行,
23:57,各駅,豊田行,
24:01,快速,高尾(東京都)行,
24:08,各駅,高尾(東京都)行,
24:19,各駅,高尾(東京都)行,
24:27,各駅,武蔵小金井行,
24:35,各駅,三鷹行,
